symbol,trade_date,rsi,macd,sma_50,sma_200
STK009,2023-10-15,8.21,1.75,161.09,298.74
STK003,2024-11-06,71.93,-3.56,113.38,22.1
STK032,2023-08-13,54.53,1.17,110.59,201.15
STK008,2024-07-14,88.98,4.21,243.26,42.18
STK001,2024-01-15,11.69,3.19,42.38,288.58
STK014,2023-03-28,75.17,-2.16,24.13,51.61
STK024,2024-06-01,70.38,-3.62,61.17,161.23
STK030,2024-04-03,84.36,-3.32,175.98,30.93
STK029,2023-04-30,60.9,1.4,137.87,116.26
STK009,2024-06-06,84.06,4.32,217.43,210.75
STK025,2023-05-31,34.06,1.42,41.81,230.29
STK016,2024-03-02,92.68,-0.91,43.59,169.22
STK036,2023-02-03,5.17,1.55,212.41,63.47
STK024,2024-09-10,37.26,-1.75,46.4,58.51
STK009,2023-04-18,85.9,-1.3,210.93,49.87
STK018,2024-11-05,26.13,-4.72,110.62,142.18
STK017,2024-05-11,88.2,-0.44,252.99,65.24
STK040,2023-04-30,28.8,2.25,200.72,182.91
STK030,2023-04-19,0.42,3.02,288.52,133.67
STK029,2023-11-20,73.2,-1.64,165.12,247.72
STK006,2023-02-27,53.25,-3.95,73.84,277.89
STK039,2023-09-11,82.09,-2.85,101.58,113.63
STK008,2024-07-12,94.51,-1.74,166.51,44.1
STK028,2023-01-06,55.33,1.64,152.64,99.38
STK026,2024-02-25,99.07,2.12,83.22,76.4
STK016,2023-12-22,38.3,4.76,69.46,73.11
STK022,2023-01-14,96.28,-2.37,285.61,208.73
STK038,2024-01-19,53.3,-0.96,209.64,215.72
STK011,2023-04-03,23.68,-2.77,229.57,150.78
STK006,2024-01-04,10.65,3.82,190.89,76.12
STK009,2024-01-12,8.09,3.36,169.47,293.35
STK014,2024-08-12,61.13,-1.52,141.58,62.81
STK013,2024-06-02,33.91,-3.02,56.15,145.31
STK015,2023-10-06,3.75,3.59,73.82,177.77
STK038,2024-10-22,0.83,1.62,137.87,189.86
STK028,2024-02-16,33.19,3.32,283.71,252.49
STK013,2023-02-15,5.66,-0.87,174.65,297.2
STK031,2024-05-15,13.09,4.68,24.08,275.8
STK001,2024-10-07,72.09,3.67,262.38,68.53
STK015,2023-03-29,8.24,4.51,264.17,191.12
STK030,2023-10-27,47.45,4.64,244.68,242.85
STK039,2024-01-17,43.53,2.54,281.62,203.4
STK019,2024-05-16,70.06,-4.27,215.46,245.55
STK010,2023-01-20,42.09,-4.93,161.31,87.65
STK037,2024-03-15,63.86,2.93,195.2,203.77
STK025,2023-10-11,96.79,0.54,52.23,76.33
STK026,2024-06-04,7.42,4.46,225.04,269.88
STK034,2023-04-26,64.38,3.97,208.66,243.08
STK022,2023-07-01,48.89,3.88,251.26,198.8
STK009,2023-05-24,39.05,-4.64,137.22,46.6
STK012,2023-09-14,31.25,-0.67,42.96,114.23
STK033,2023-07-07,22.65,-3.0,215.04,238.98
STK011,2024-07-27,94.2,3.27,75.62,76.11
STK029,2024-04-01,95.52,-0.34,123.39,106.78
STK018,2024-04-21,27.77,-1.21,23.23,74.05
STK001,2023-12-29,82.59,-1.45,106.02,42.67
STK008,2023-06-10,30.85,-3.55,272.18,113.28
STK039,2024-10-05,25.44,4.24,36.65,135.43
STK008,2023-10-15,4.95,-2.69,158.8,185.85
STK008,2023-05-20,22.19,1.76,145.22,49.47
STK002,2023-01-11,63.53,-3.04,131.27,146.73
STK024,2024-09-16,0.89,-3.22,157.53,266.45
STK037,2024-06-21,39.03,3.03,180.99,44.04
STK013,2023-03-06,40.23,4.48,295.92,215.43
STK024,2023-11-21,73.65,2.63,267.81,247.92
STK029,2023-12-26,30.46,2.95,283.38,54.09
STK025,2023-02-13,67.02,-4.13,157.52,229.06
STK023,2024-02-22,40.89,0.88,139.81,147.56
STK024,2023-10-05,65.59,4.94,36.31,35.08
STK028,2023-10-20,55.93,2.89,41.45,60.03
STK001,2023-10-03,61.26,1.66,180.05,251.78
STK018,2023-04-15,10.04,-0.24,92.3,191.68
STK003,2023-05-06,81.64,-1.2,134.88,31.45
STK021,2024-07-31,61.87,-4.0,285.91,250.63
STK002,2023-03-09,79.59,2.44,283.24,284.76
STK035,2023-08-08,64.92,-4.61,117.79,134.23
STK012,2023-02-02,14.27,1.99,247.97,247.33
STK026,2023-05-12,96.88,-4.46,81.28,161.4
STK023,2023-02-24,5.69,-2.25,81.25,38.99
STK021,2024-06-22,96.18,-0.36,53.24,33.06
STK004,2023-04-23,13.03,1.63,266.29,155.23
STK015,2023-06-05,2.27,-4.39,282.55,249.02
STK025,2023-05-02,13.88,-0.99,87.98,258.01
STK024,2024-02-08,57.54,-0.25,294.64,279.63
STK005,2024-03-01,12.98,-0.01,176.15,273.82
STK006,2023-10-05,35.45,-1.15,225.86,220.69
STK021,2023-02-06,16.88,-0.94,284.73,120.31
STK027,2023-04-21,55.27,-1.23,226.4,86.76
STK029,2023-03-12,49.75,1.28,204.76,260.16
STK037,2024-07-14,82.77,2.81,135.96,242.35
STK019,2023-09-15,98.03,0.85,119.99,187.81
STK014,2024-03-28,55.58,1.59,133.52,213.33
STK008,2023-05-06,47.86,1.21,74.6,43.02
STK032,2024-09-03,17.24,4.19,218.17,160.27
STK015,2023-10-08,1.78,-3.18,195.38,161.31
STK011,2024-02-23,21.13,-4.71,246.23,190.48
STK030,2023-08-31,89.5,-3.86,209.64,167.21
STK016,2024-04-30,45.08,-2.02,297.17,102.26
STK016,2023-11-23,87.91,-0.74,103.73,20.63
STK033,2024-08-08,25.46,-1.06,142.59,81.39
STK022,2024-04-21,59.69,2.56,129.16,85.08
STK036,2024-04-04,76.58,-2.92,218.76,65.03
STK019,2024-02-16,27.93,-3.74,147.38,237.17
STK011,2023-08-16,9.98,2.3,195.85,270.49
STK018,2023-01-02,0.6,-1.66,38.16,225.86
STK017,2024-06-25,41.56,1.15,112.16,25.65
STK039,2024-01-03,19.6,1.49,33.94,231.7
STK011,2024-03-25,3.74,1.73,67.19,75.95
STK005,2023-08-19,38.11,-3.6,82.15,171.6
STK033,2023-10-09,91.92,1.92,102.47,43.18
STK004,2023-01-02,56.25,-1.5,283.87,82.83
STK010,2024-02-28,12.59,-3.38,181.45,163.03
STK002,2024-07-15,35.33,3.53,29.77,225.14
STK039,2023-04-11,72.79,4.32,129.47,151.13
STK019,2023-05-01,5.15,-1.36,72.66,184.43
STK006,2023-03-25,11.66,-0.44,21.84,287.07
STK036,2023-05-25,15.32,-2.66,113.09,103.07
STK032,2024-02-26,65.6,-2.39,294.08,154.64
STK003,2024-10-14,87.62,4.2,98.4,150.82
STK038,2023-10-06,98.63,-2.02,158.49,34.59
STK026,2024-03-07,28.05,-2.12,33.7,125.68
STK037,2023-06-20,4.63,0.13,197.73,107.37
STK005,2023-05-22,14.18,-4.64,219.13,225.23
STK032,2024-03-19,45.15,1.81,224.22,58.42
STK005,2024-06-05,30.73,-1.2,46.67,58.74
STK038,2023-04-22,93.95,-3.65,227.84,207.76
STK007,2023-10-20,73.67,2.41,272.16,284.56
STK024,2023-08-29,29.58,-3.35,258.23,129.96
STK025,2024-05-23,84.98,-2.82,138.43,169.14
STK023,2023-01-29,30.69,-0.05,293.01,93.98
STK016,2023-03-12,74.53,-0.54,121.91,58.01
STK038,2024-04-09,91.52,0.13,290.06,220.3
STK036,2024-05-20,2.28,-1.6,68.16,91.34
STK015,2024-11-06,9.27,-1.44,168.15,31.95
STK039,2023-03-22,66.24,1.72,174.6,49.54
STK013,2024-09-09,51.81,-3.37,163.87,274.13
STK001,2024-06-11,39.45,-1.97,196.39,47.84
STK038,2023-08-18,99.81,-1.71,259.26,170.55
STK034,2023-03-11,28.05,-1.23,178.76,296.46
STK024,2023-08-05,24.07,-0.44,224.34,292.67
STK031,2023-09-26,79.55,-2.7,73.3,78.21
STK018,2023-03-14,12.42,1.26,69.81,198.33
STK024,2024-10-21,10.25,4.88,98.33,169.46
STK017,2023-01-29,79.26,-3.33,184.09,200.18
STK016,2023-03-02,69.19,-3.5,200.14,22.44
STK020,2024-06-14,43.79,0.26,106.29,82.92
STK040,2023-10-16,18.99,-1.5,289.9,257.39
STK009,2023-05-01,23.86,-3.79,169.31,95.7
STK036,2023-02-10,72.49,-3.83,144.62,177.32
STK037,2024-07-22,53.5,3.35,181.49,118.62
STK020,2023-03-14,97.84,2.76,69.77,74.27
STK011,2023-12-08,12.46,4.93,161.3,293.96
STK008,2024-03-25,31.92,-1.83,111.46,148.92
STK040,2023-09-22,92.79,-0.99,226.71,200.56
STK028,2023-04-15,57.07,3.7,246.54,81.57
STK034,2024-01-19,16.43,2.71,166.65,93.95
STK001,2024-07-06,34.31,3.27,40.38,283.27
STK019,2023-10-07,48.79,0.55,100.92,35.14
STK022,2023-01-17,46.44,3.0,111.25,111.82
STK012,2023-09-19,30.88,-2.48,62.11,210.46
STK022,2024-11-07,46.95,3.02,148.66,128.0
STK008,2023-05-17,55.87,-0.94,35.55,91.35
STK011,2024-10-31,16.68,-1.14,250.82,280.05
STK026,2024-05-21,47.4,-4.22,130.05,258.34
STK027,2023-08-21,0.17,4.58,158.75,61.89
STK007,2024-03-11,16.38,-1.97,229.94,247.12
STK011,2023-03-10,41.51,1.74,127.16,209.66
STK029,2024-03-19,4.02,4.68,22.13,103.73
STK035,2023-07-12,77.06,3.92,73.64,209.95
STK027,2024-01-30,39.59,-3.67,270.14,162.13
STK040,2023-12-12,69.36,0.49,161.62,216.72
STK031,2023-05-02,87.45,-2.93,196.1,176.89
STK023,2023-08-02,95.22,-0.04,179.28,288.16
STK019,2023-05-02,46.57,-4.9,159.04,279.9
STK039,2023-05-22,56.88,-3.6,53.66,252.49
STK023,2024-05-30,53.5,-0.07,265.96,243.42
STK014,2023-05-26,83.58,-4.64,171.71,218.39
STK027,2024-06-13,85.94,0.68,37.42,246.76
STK033,2024-06-30,95.25,3.26,111.19,154.11
STK013,2023-07-20,74.57,4.7,274.02,184.22
STK017,2023-02-13,74.53,-0.17,237.06,149.57
STK011,2023-10-30,44.65,3.73,187.29,248.75
STK039,2023-12-04,1.63,-4.93,248.18,295.34
STK012,2024-08-27,34.04,3.01,97.65,129.61
STK011,2023-10-30,78.82,-1.61,141.72,72.6
STK030,2024-01-25,7.45,-1.86,21.89,50.18
STK012,2024-05-27,77.92,-4.97,101.38,105.04
STK035,2024-11-26,17.34,-1.42,260.75,165.19
STK026,2024-04-18,82.95,3.64,64.24,76.48
STK037,2023-01-13,39.59,-1.84,262.51,197.18
STK011,2023-08-18,9.41,3.04,68.73,270.78
STK021,2023-03-07,12.54,-2.8,153.06,24.88
STK029,2024-09-21,80.77,-4.66,37.11,70.25
STK011,2024-04-18,56.6,-2.87,130.5,86.11
STK010,2023-10-12,8.5,0.02,284.2,44.86
STK018,2024-05-09,77.65,1.76,176.95,244.47
STK020,2023-03-07,97.79,-3.62,120.26,173.53
STK033,2023-01-06,71.56,3.34,245.17,75.42
STK009,2023-09-21,87.18,-2.94,152.01,35.38
STK029,2024-02-11,60.67,-3.9,28.75,150.15
STK017,2024-09-15,79.08,3.49,189.81,185.88
STK014,2024-05-09,16.87,2.89,145.01,119.52
STK039,2023-08-23,34.95,-4.83,254.59,241.75
STK010,2024-08-28,29.75,3.35,29.92,195.57
STK032,2024-02-26,20.72,-4.92,290.01,240.51
STK011,2023-01-26,31.68,4.36,94.17,217.49
STK037,2024-06-16,27.84,-0.35,158.52,177.44
STK029,2023-03-15,2.98,-3.73,233.09,179.94
STK035,2024-02-26,26.28,3.36,132.03,298.43
STK034,2024-01-12,74.5,-1.3,208.3,166.55
STK040,2024-03-28,4.83,-2.81,42.32,283.86
STK035,2023-02-05,99.61,-3.38,245.03,67.71
STK037,2024-04-30,30.04,-3.4,235.56,166.93
STK012,2023-06-22,19.3,4.34,291.21,66.47
STK014,2023-02-06,58.59,1.36,275.88,35.69
STK006,2023-07-06,38.61,2.52,57.53,48.45
STK013,2023-10-02,12.81,-3.07,90.7,218.03
STK027,2023-06-01,82.66,-3.64,273.27,167.08
STK012,2024-05-09,5.62,-1.14,60.19,97.17
STK037,2024-05-08,63.34,3.8,58.02,142.78
STK013,2023-10-30,72.87,-3.43,194.37,152.9
STK010,2023-06-21,44.04,-1.58,168.19,259.62
STK029,2023-05-05,28.29,1.88,114.37,208.89
STK013,2023-09-26,46.3,-0.3,76.24,166.07
STK019,2023-02-19,26.84,-2.11,264.84,141.21
STK037,2023-11-16,54.12,-2.58,264.24,227.85
STK031,2024-08-22,13.11,3.68,172.48,222.38
STK023,2024-02-17,10.67,-3.48,53.83,26.04
STK022,2024-05-05,80.77,-4.36,175.7,63.35
STK028,2024-11-28,12.06,-4.38,198.31,238.61
STK016,2023-12-22,22.4,-4.98,92.22,260.4
STK023,2023-06-10,15.82,2.73,144.71,68.24
STK002,2024-04-17,95.54,-2.69,255.02,237.28
STK039,2023-10-05,51.02,4.84,40.66,237.48
STK025,2024-07-22,84.48,-4.37,84.02,119.29
STK025,2024-03-19,19.8,-3.89,93.87,175.37
STK019,2023-05-05,19.35,-1.29,270.21,254.84
STK004,2024-07-29,97.8,3.68,152.51,210.35
STK014,2023-10-26,20.91,-0.27,267.87,274.19
STK040,2024-11-11,65.6,0.78,229.11,230.01
STK021,2024-01-07,77.41,-4.73,123.54,196.73
STK027,2023-04-15,68.49,0.51,250.56,218.46
STK027,2023-09-01,25.8,-2.25,213.27,215.03
STK035,2023-06-07,55.75,0.01,113.29,189.97
STK035,2024-01-10,30.38,2.94,108.82,282.37
STK007,2023-11-19,54.78,-0.14,188.24,276.39
STK018,2024-06-01,80.51,4.0,31.1,132.02
STK039,2023-07-03,88.54,2.09,189.23,213.92
STK040,2023-05-12,19.32,0.55,22.02,266.9
STK039,2023-02-23,29.97,-1.02,266.25,102.94
STK003,2024-06-02,96.55,4.19,102.34,20.57
STK017,2023-07-22,99.8,-2.35,247.6,273.31
STK032,2024-09-29,76.99,-0.15,155.64,62.15
STK033,2024-03-11,15.57,-1.76,262.93,74.38
STK019,2023-02-05,57.76,1.86,143.81,95.6
STK012,2024-03-26,3.45,-2.64,272.24,75.45
STK024,2023-09-30,94.83,0.89,175.75,287.32
STK021,2023-07-26,22.96,-3.6,194.04,157.16
STK021,2023-02-25,43.65,2.33,270.61,203.49
STK040,2023-08-10,75.22,-3.26,277.95,116.08
STK017,2024-08-11,94.85,-2.43,50.66,244.45
STK035,2023-11-11,36.0,2.47,223.06,64.77
STK037,2023-03-20,19.67,-1.11,144.04,87.96
STK007,2024-10-27,26.77,3.78,40.01,203.48
STK005,2024-03-23,29.84,-3.3,263.62,155.16
STK023,2023-05-26,63.23,4.82,189.05,24.2
STK015,2023-08-01,29.3,2.47,222.95,184.22
STK025,2023-10-23,34.43,-2.14,121.95,21.34
STK002,2023-04-21,44.75,3.22,283.72,264.72
STK024,2023-05-23,88.09,-4.95,106.07,188.75
STK017,2023-03-09,77.79,-1.85,190.17,64.87
STK019,2023-11-11,5.03,1.33,46.76,293.82
STK035,2024-01-20,81.73,-3.46,28.18,81.21
STK022,2024-11-07,65.0,-0.73,266.57,205.54
STK034,2024-03-28,78.14,1.43,224.85,143.69
STK033,2023-11-17,90.62,0.65,250.22,61.22
STK036,2024-03-21,19.01,-0.42,296.72,264.33
STK011,2024-09-09,55.83,1.43,232.05,165.45
STK033,2023-01-06,76.5,-2.25,133.9,194.86
STK030,2024-02-28,74.89,-0.58,161.44,84.93
STK037,2023-12-31,39.29,-0.04,175.54,182.96
STK008,2024-08-21,49.19,-2.17,127.4,159.48
STK007,2023-09-21,91.46,3.04,196.27,195.37
STK012,2023-05-30,90.76,4.9,87.77,104.42
STK027,2024-04-15,77.17,-3.55,166.64,113.79
STK031,2024-10-04,55.46,-2.52,197.54,49.77
STK020,2024-08-18,91.71,-0.99,86.86,102.64
STK001,2024-11-01,74.76,-3.42,126.29,218.39
STK028,2024-10-24,45.08,1.12,97.35,204.12
STK010,2024-09-10,94.45,-0.84,104.51,299.09
STK040,2024-11-19,18.07,0.68,286.74,91.88
STK009,2023-06-16,69.25,-0.39,50.49,287.77
STK021,2023-05-12,20.75,2.26,223.4,165.29
STK019,2024-07-19,11.33,0.48,70.32,30.38
STK019,2023-01-13,33.55,-3.7,208.65,192.32
STK018,2023-01-14,26.11,-3.86,175.24,135.93
STK038,2023-03-01,34.83,3.09,160.46,102.99
STK002,2023-11-09,36.37,-3.19,124.86,61.75
STK021,2023-10-12,39.04,-4.44,157.1,69.93
STK033,2024-07-14,50.83,-2.69,102.81,124.69
STK001,2024-08-09,43.3,1.17,87.28,180.78
STK026,2024-04-29,36.18,-4.48,76.32,293.01
STK026,2024-11-06,80.58,3.68,226.73,155.76
STK038,2023-04-27,22.81,-2.67,24.11,154.12
STK028,2023-06-16,98.38,-0.98,49.43,35.44
STK022,2023-01-05,41.63,1.44,170.22,282.41
STK033,2024-05-03,49.46,-1.04,268.71,268.06
STK005,2024-11-03,60.87,1.88,268.53,201.11
STK024,2023-09-12,48.93,-0.58,29.39,91.31
STK021,2023-04-28,1.0,-4.11,69.52,236.56
STK022,2023-05-27,99.65,-0.96,37.25,145.69
STK039,2023-08-17,27.07,2.06,288.34,284.12
STK005,2023-10-28,50.27,2.37,109.17,95.69
STK032,2024-08-05,88.13,-0.98,116.57,234.42
STK031,2023-09-05,46.68,4.7,289.43,233.32
STK033,2024-07-06,90.31,1.46,265.78,299.6
STK021,2023-05-06,18.02,2.08,65.45,22.45
STK008,2024-08-14,25.23,2.38,145.16,263.39
STK031,2023-04-17,90.78,-2.14,91.61,71.79
STK008,2023-10-23,83.33,-3.44,186.39,37.93
STK004,2023-05-13,64.66,2.22,88.97,92.75
STK033,2024-03-06,18.8,3.58,298.08,108.95
STK029,2024-11-27,98.53,4.31,158.03,107.98
STK013,2024-10-03,45.37,3.7,279.58,218.43
STK019,2023-03-07,71.5,-3.35,279.47,110.52
STK012,2023-04-10,74.5,4.53,53.35,227.31
STK026,2024-08-19,81.88,2.15,73.17,265.19
STK026,2024-01-15,27.22,2.44,279.32,269.64
STK003,2023-02-13,97.79,-2.22,163.32,234.42
STK012,2024-02-22,85.37,-2.14,174.26,226.35
STK002,2023-11-21,20.14,-4.6,262.67,194.33
STK024,2024-07-29,75.54,4.29,234.59,88.39
STK038,2023-12-20,41.81,-1.83,135.94,289.48
STK026,2024-02-10,23.94,-4.55,288.38,22.64
STK022,2023-09-19,21.47,-2.92,260.89,145.62
STK040,2024-05-28,46.18,4.93,227.02,219.22
STK020,2024-02-12,26.24,-1.04,215.57,130.56
STK021,2024-11-18,98.31,-4.69,173.09,285.23
STK033,2023-02-24,7.42,-0.44,100.27,105.24
STK039,2024-02-15,40.32,-0.75,274.14,180.03
STK031,2023-07-24,93.84,-4.95,71.75,232.79
STK040,2024-11-23,79.02,-1.37,263.81,128.66
STK026,2024-08-08,47.54,-1.57,120.33,214.91
STK002,2024-02-24,28.04,-1.07,58.72,53.51
STK037,2024-05-09,43.01,2.28,161.18,131.8
STK002,2024-07-15,11.31,3.48,67.2,268.99
STK006,2023-08-12,22.79,0.2,159.83,68.46
STK032,2023-02-21,99.07,3.85,253.06,38.98
STK036,2023-11-12,6.2,-1.02,39.76,122.01
STK013,2024-03-10,23.78,-0.87,247.72,188.78
STK003,2024-03-17,14.32,1.41,73.03,128.22
STK003,2024-02-08,80.88,-3.88,139.82,236.47
STK015,2023-04-07,25.95,-4.12,265.62,248.72
STK030,2024-01-12,75.34,0.86,139.99,296.53
STK010,2024-03-12,26.28,-4.4,31.58,183.05
STK011,2024-11-04,83.57,-4.75,138.85,288.89
STK007,2023-12-03,66.4,-0.89,260.44,191.08
STK027,2023-10-06,89.36,-4.88,145.41,68.93
STK007,2023-07-20,96.67,1.26,164.92,267.92
STK011,2024-04-06,2.55,-2.66,148.26,221.65
STK022,2023-07-21,76.48,4.86,104.26,298.12
STK029,2023-04-08,94.26,-1.92,251.46,30.04
STK035,2023-07-19,56.75,4.1,203.59,196.78
STK014,2023-10-22,62.5,-1.26,59.62,230.56
STK024,2024-05-24,43.42,1.99,224.2,21.46
STK003,2024-04-20,27.79,1.09,99.91,264.26
STK015,2024-10-04,27.95,4.4,265.52,183.1
STK004,2023-12-16,46.23,-2.47,237.05,193.54
STK014,2024-11-07,17.75,-4.15,116.92,262.83
STK003,2024-08-28,55.55,-2.42,51.54,58.76
STK008,2024-09-13,60.92,0.97,275.21,114.33
STK027,2024-08-10,83.93,0.62,46.81,173.63
STK030,2023-03-19,98.02,4.56,184.6,218.68
STK025,2023-07-10,32.46,4.98,236.88,103.47
STK023,2024-06-26,58.36,-3.15,130.17,244.75
STK026,2023-09-01,7.53,-0.22,215.04,166.13
STK015,2023-01-29,74.53,-3.77,45.17,134.95
STK016,2023-09-16,16.06,1.97,235.52,268.93
STK028,2024-03-11,86.4,-4.57,116.56,207.83
STK032,2024-11-18,30.11,2.37,196.1,201.24
STK023,2023-09-06,9.82,-4.71,63.28,272.39
STK038,2023-01-06,20.65,-1.06,271.49,21.67
STK031,2023-11-14,12.21,4.28,205.42,177.0
STK033,2024-03-27,86.91,4.97,88.53,266.64
STK031,2024-07-30,54.39,0.38,39.26,49.43
STK014,2023-07-09,82.19,3.33,255.55,204.28
STK036,2024-11-20,18.57,-4.67,138.72,134.14
STK009,2024-01-29,14.73,-4.8,207.94,254.64
STK025,2023-01-31,14.82,2.86,208.8,208.16
STK011,2023-10-29,93.51,3.61,200.15,242.66
STK032,2023-05-24,30.57,-1.83,161.03,140.42
STK024,2023-08-06,1.12,-4.53,80.46,38.15
STK022,2023-11-06,11.78,0.66,76.23,119.35
STK014,2024-04-15,56.8,2.57,73.38,104.61
STK038,2023-04-19,76.09,3.8,158.99,51.56
STK017,2023-01-14,84.72,-2.46,236.15,198.46
STK032,2024-02-09,6.07,1.62,292.9,270.22
STK031,2024-04-13,91.5,2.82,87.09,21.64
STK026,2024-01-10,99.09,-0.8,252.45,45.94
STK025,2023-04-09,18.82,-4.16,104.69,89.27
STK018,2024-07-29,45.41,2.41,75.41,149.21
STK003,2023-02-07,78.65,-4.3,265.4,140.42
STK037,2023-03-27,45.14,4.23,48.03,142.86
STK033,2024-03-09,77.62,-4.08,199.81,240.39
STK036,2024-03-24,73.1,-4.06,204.33,251.09
STK028,2023-01-06,11.78,-2.46,122.1,250.5
STK013,2023-03-18,79.82,1.43,291.74,204.9
STK006,2024-04-25,75.94,-3.91,129.82,160.98
STK034,2023-12-26,87.92,-0.51,148.16,60.03
STK012,2024-06-11,56.76,2.88,115.24,195.11
STK024,2023-12-06,9.54,-3.66,224.51,221.51
STK019,2024-09-15,27.81,0.23,161.63,36.32
STK038,2023-08-07,28.11,4.82,102.44,225.29
STK033,2023-10-17,69.7,-0.64,21.89,75.63
STK025,2024-11-11,24.38,4.24,68.32,121.87
STK002,2023-10-01,16.69,0.46,271.4,233.22
STK005,2023-07-11,90.51,3.88,39.54,52.74
STK007,2024-01-30,50.23,1.4,49.19,261.27
STK039,2024-07-31,4.68,-3.85,144.11,124.62
STK028,2024-01-28,33.1,-3.44,25.83,217.77
STK011,2023-02-17,50.35,-4.3,88.93,68.84
STK008,2023-06-04,32.02,0.66,21.3,46.75
STK014,2023-09-03,96.45,0.36,122.45,209.08
STK026,2024-06-21,9.98,2.63,36.1,170.23
STK030,2024-03-12,47.31,0.67,146.59,262.64
STK017,2024-05-23,83.41,-3.55,258.32,31.68
STK037,2023-09-06,91.87,-4.4,30.7,49.78
STK008,2024-02-22,72.99,-3.02,266.85,153.89
STK022,2023-10-18,41.92,-3.27,104.27,31.07
STK007,2024-01-30,66.06,2.31,218.48,227.22
STK014,2024-08-11,86.24,-0.09,280.02,212.02
STK032,2023-07-10,91.56,0.39,120.41,91.2
STK030,2024-11-07,11.06,0.73,184.49,42.24
STK039,2024-11-24,10.04,-3.41,121.93,62.96
STK039,2023-08-31,52.45,-3.51,241.61,207.17
STK007,2023-11-16,93.72,2.32,21.15,200.78
STK035,2024-04-03,10.75,-1.5,283.02,45.22
STK012,2023-01-07,86.89,-0.75,220.93,145.58
STK021,2024-01-12,68.27,-1.02,24.0,297.03
STK025,2024-03-28,38.38,3.19,30.19,256.06
STK004,2023-12-18,70.19,-3.66,125.73,99.33
STK031,2023-11-10,55.5,-4.99,55.51,23.02
STK028,2024-05-07,8.06,-2.01,269.69,142.49
STK013,2023-11-28,10.64,1.42,238.59,234.15
STK011,2024-11-02,69.72,-3.29,262.84,174.21
STK022,2024-07-01,11.83,2.68,109.38,262.97
STK012,2024-03-30,46.0,3.45,261.65,41.08
STK008,2024-04-04,43.41,0.01,173.14,86.65
STK023,2024-01-04,7.76,-1.44,69.64,118.55
STK009,2023-08-16,35.09,1.66,185.92,32.35
STK033,2023-03-05,61.07,2.16,152.84,176.11
STK030,2024-06-06,31.37,1.58,205.3,89.15
STK033,2024-07-24,31.27,0.14,168.12,244.87
STK017,2024-10-20,46.24,1.38,162.37,135.8
STK027,2024-04-17,57.62,-2.82,177.94,202.99
STK022,2024-01-26,27.51,-3.59,40.8,101.84
STK003,2024-06-29,93.56,-0.37,58.44,291.8
STK034,2023-03-02,85.38,2.34,219.72,57.08
STK033,2023-04-23,61.01,3.91,70.99,211.0
STK019,2024-08-07,33.7,1.0,223.17,150.59
STK031,2024-05-31,25.86,-4.65,77.31,128.16
STK028,2023-05-17,14.97,2.82,248.9,221.91
STK013,2024-02-16,79.8,-0.98,133.48,71.3
STK031,2023-12-15,60.14,-2.19,254.32,286.72
STK023,2023-09-29,80.65,-1.49,224.71,199.04
STK032,2024-08-17,85.65,-4.74,109.46,299.66
STK003,2024-10-09,54.79,4.6,44.07,187.67
STK031,2024-10-08,54.75,-3.5,26.51,273.57
STK020,2023-12-17,65.63,1.07,75.96,212.59
STK023,2023-04-10,87.54,1.8,70.62,132.25
STK035,2024-03-24,5.87,1.61,44.5,262.11
STK012,2023-03-21,52.57,-1.23,256.9,151.37
STK031,2023-12-08,13.45,2.63,294.61,241.93
STK029,2023-10-16,39.81,4.18,244.17,43.93
STK023,2024-04-23,25.26,3.9,295.25,160.24
STK025,2023-07-18,8.32,2.17,168.19,299.66
STK039,2024-11-13,36.51,3.46,115.35,134.17
STK004,2023-09-10,53.2,-1.98,146.15,129.31
STK020,2023-12-22,96.52,1.77,28.07,59.43
STK004,2023-02-11,79.22,-2.92,52.79,138.2
STK001,2023-02-22,82.35,-0.33,179.95,218.25
STK024,2024-06-10,56.35,-2.09,145.41,129.7
STK006,2024-07-31,0.05,-4.0,96.8,187.45
STK015,2024-06-12,18.78,0.82,160.86,152.5
STK002,2024-05-27,25.92,-4.45,142.52,144.72
STK004,2023-01-26,29.64,-3.55,118.63,63.46
STK025,2024-09-25,37.38,1.96,235.88,84.94
STK019,2024-10-30,70.38,-4.45,236.48,105.47
STK004,2023-07-19,81.33,-3.28,25.83,51.78
STK017,2023-02-01,87.49,-4.15,98.38,295.57
STK026,2023-11-06,18.69,-3.01,123.2,297.55
STK002,2023-12-19,95.05,1.94,261.24,263.87
STK037,2024-03-05,77.29,3.19,274.92,104.11
STK033,2024-09-30,49.14,-1.77,243.97,66.34
STK040,2023-10-24,51.8,-0.6,62.83,237.23
STK019,2023-06-11,76.51,4.28,61.49,79.87
STK006,2024-11-09,29.11,0.1,256.81,218.13
STK026,2023-09-06,68.15,4.66,257.93,280.87
STK038,2023-01-05,10.55,2.78,102.92,243.61
STK005,2023-11-03,1.27,-1.69,213.03,243.55
STK004,2023-08-07,4.26,3.38,287.77,223.31
STK017,2024-02-03,82.79,1.98,159.36,89.52
STK007,2024-11-18,20.02,0.4,187.45,286.77
STK022,2024-02-02,47.17,-3.36,281.78,126.49
STK006,2023-03-09,69.04,4.03,101.06,90.86
STK005,2024-04-07,89.86,0.86,135.46,238.54
STK028,2023-07-25,35.26,2.34,296.55,43.73
